id, name, tw_url, al_url, li_url, followers, num_investments
331614,"Jason Santiago",None,https://angel.co/jasonsantiago,http://www.linkedin.com/in/jasonsantiago,57,0
331623,"Michael Monk",None,https://angel.co/michael-monk,http://www.linkedin.com/pub/michael-monk/10/218/2a7,5,1
331629,"Gaurav Mehta",None,https://angel.co/gaurav-mehta-1,http://www.linkedin.com/pub/gaurav-mehta/0/706/205,35,0
331680,"Meder Kydyraliev",None,https://angel.co/meder-kydyraliev,http://www.linkedin.com/in/mederk,19,1
331682,"Joshua Gutman",None,https://angel.co/jegutman,http://www.linkedin.com/pub/joshua-gutman/2/549/a46,8,0
331758,"John McEntire",None,https://angel.co/john-mcentire,http://www.linkedin.com/pub/john-mcentire/15/371/80,4,1
331836,"Kemp G. Pile",None,https://angel.co/kemp-g-pile,http://www.linkedin.com/in/kempgpile,2,1
331869,"Marcelo Manjon",,https://angel.co/marcelo-manjon,http://www.linkedin.com/in/marcelomanjon,99,0
331893,"Oren Gal",,https://angel.co/oren-gal,http://www.linkedin.com/in/orengal,48,2
331910,"Vinay Sedey",,https://angel.co/vinaysedey,http://www.linkedin.com/in/vinaysedey,11,0
332016,"Jonathan Gruner",None,https://angel.co/jonathan-gruner,http://www.linkedin.com/pub/jonathan-gruner/52/94/874,9,0
332018,"Yasuji "Sam" Takeuchi",,https://angel.co/samtakeuchi,http://www.linkedin.com/in/samtakeuchi,8,0
332033,"Raj Kasi",,https://angel.co/skasiraj,http://sg.linkedin.com/in/casey0512/,34,1
332075,"Eric Wang",None,https://angel.co/chungchiwang2,None,11,0
332084,"Srinivas Anumolu",,https://angel.co/srini-3,http://www.linkedin.com/in/srinirai,81,9
332086,"Karim Magar",None,https://angel.co/karim-magar,http://www.linkedin.com/pub/karim-magar/49/715/655,3,1
332133,"Dhruv Varma",None,https://angel.co/dhruv-3,http://www.linkedin.com/pub/dhruv-varma/24/2b1/495,18,1
332159,"Kelly Cheng",,https://angel.co/kelly-8,http://www.linkedin.com/in/kellycheng,30,0
332274,"Peter Schweinfurth",,https://angel.co/peter-schweinfurth,http://www.linkedin.com/pub/peter-schweinfurth/6/3a4/606,17,4
332327,"Sheehan Murphy",,https://angel.co/sheehan-murphy,,15,0
332345,"Anand Appulingam",https://twitter.com/aappulingam,https://angel.co/aappulingam,http://www.linkedin.com/pub/anand-appulingam/6/173/753,55,1
332350,"Isabelle Freidheim",None,https://angel.co/isabelle-freidheim-1,http://www.linkedin.com/in/isabelledufour,60,0
332365,"Madelaine D'Angelo",https://twitter.com/madydangelo,https://angel.co/madelaine-dangelo,http://www.linkedin.com/pub/madelaine-d-angelo-aaa/16/88/b35,50,0
332375,"Carlos Puigjaner",None,https://angel.co/carlos-puigjaner,http://www.linkedin.com/in/cpuigjaner,21,1
332377,"Nick Brien",None,https://angel.co/nick-brien,http://www.linkedin.com/in/nickbrien,32,4
332395,"Emily Perskie Glassman",,https://angel.co/emily-glassman,http://www.linkedin.com/pub/emily-perskie-glassman/23/624/14b,17,0
332404,"Thomas Fagadau",None,https://angel.co/thomas-fagadau,None,4,1
332432,"Abe Ostrovsky",None,https://angel.co/abe-ostrovsky,None,3,1
332468,"AdaPia d'Errico",http://www.twitter.com/adapia,https://angel.co/adapia-derrico,http://www.linkedin.com/in/adapia,38,1
332521,"Jen S McCabe",https://twitter.com/jensmccabe,https://angel.co/jen-mccabe-1,,405,11
332533,"Brian Richards",,https://angel.co/brian-richards-2,http://www.linkedin.com/pub/brian-richards/0/24/138,37,4
332563,"Mark Hynes",None,https://angel.co/mark-hynes,http://www.linkedin.com/in/mhynes,19,0
332579,"Daniel Brillman",,https://angel.co/daniel-brillman,http://www.linkedin.com/pub/daniel-brillman/b/699/a0a,50,5
332603,"Brad Dwyer",https://twitter.com/braddwyer,https://angel.co/braddwyer,http://www.linkedin.com/pub/brad-dwyer/6/413/b6b,35,1
332632,"Timm Peddie",,https://angel.co/timm-peddie,http://www.linkedin.com/in/peddie,30,2
332645,"Christian Asmar",None,https://angel.co/christian-asmar,http://www.linkedin.com/pub/christian-asmar/17/378/aab,3,0
332654,"Martin Feuerhahn",,https://angel.co/martin-feuerhahn,http://www.linkedin.com/in/martinfeuerhahn,65,1
332701,"Christian Kaiser",None,https://angel.co/christian-kaiser,http://www.linkedin.com/in/christiankaiser,45,1
332710,"Kaj Pedersen",None,https://angel.co/kaj-pedersen,http://www.linkedin.com/in/kajpedersen,13,3
332721,"Donncha Lowney",None,https://angel.co/donncha-lowney,http://www.linkedin.com/pub/donncha-lowney/5a/31a/aa4,3,0
332736,"Nari Choi",,https://angel.co/nari-choi,http://www.linkedin.com/in/narichoi,22,0
332780,"Justin Klein",https://twitter.com/JustinKlein1,https://angel.co/justin-klein,http://www.linkedin.com/in/justinklein,57,11
332810,"Weina Scott",https://twitter.com/weinanas,https://angel.co/weinanas,,14,0
332823,"Gary Valenzuela",None,https://angel.co/janice-valenzuela-9,None,3,0
332885,"Jomzup Link",None,https://angel.co/jomzup,None,15,0
332886,"Toda Yasuhiro",None,https://angel.co/toda-yasuhiro-1,None,2,0
332940,"Mingyi Chen",None,https://angel.co/mingyi-chen,http://www.linkedin.com/in/chenmingyi,14,0
333035,"Katsushi Hioki",https://twitter.com/katsushihioki,https://angel.co/katsushihioki,http://www.linkedin.com/pub/katsushi-hioki/6/b13/1ba,8,0
333050,"Shogo Tabata",None,https://angel.co/shogo-tabata-1,None,12,1
333081,"Waldemar Ariel Gala",None,https://angel.co/waldemar-ariel-gala,http://www.linkedin.com/pub/waldemar-ariel-gala/35/443/991,120,0
333096,"Gintare Kavaliauskaite",,https://angel.co/gintare-kavaliauskaite,http://www.linkedin.com/pub/gintare-kavaliauskaite/4/202/694,18,0
333109,"Matteo Masserdotti",https://twitter.com/TheINGProject,https://angel.co/matteo-masserdotti-1,http://www.linkedin.com/in/matteomasserdotti,18,0
333137,"Mamuka George Machavariani",,https://angel.co/mamuka-george,,19,0
333157,"Mar Hershenson",None,https://angel.co/mar-hershenson-1,http://www.linkedin.com/pub/mar-hershenson/0/395/b21,112,5
333158,"George Troy",None,https://angel.co/george-troy,http://www.linkedin.com/pub/george-troy/0/a06/86a,2,0
333186,"Tom Vitale",None,https://angel.co/tom-vitale,http://www.linkedin.com/pub/tom-vitale/56/273/2b9,10,1
333265,"Patrick Kavanagh",,https://angel.co/patrickkavanagh,http://www.linkedin.com/pub/patrick-kavanagh/5/406/56b,29,0
333289,"Girish Vaitheeswaran",None,https://angel.co/girish-vaitheeswaran,None,14,0
333298,"Erik Davis",https://twitter.com/erikjdavis,https://angel.co/erik-davis,http://www.linkedin.com/in/erikjdavis,31,0
333333,"Diego Serebrisky",https://twitter.com/serebrisky,https://angel.co/serebrisky,http://www.linkedin.com/in/diegoserebrisky,111,2
333338,"Maurice Blanco",,https://angel.co/maurice-blanco,http://www.linkedin.com/pub/maurice-blanco/76/245/5b1,21,1
333435,"SanMarco John",None,https://angel.co/sanmarco-john,http://www.linkedin.com/pub/sanmarco-john/23/224/734,11,1
333468,"Yinne Yu",None,https://angel.co/yinne-yu,http://www.linkedin.com/pub/yinne-yu/0/a21/41,65,0
333478,"Marco Terry",,https://angel.co/marco-terry,http://www.linkedin.com/in/marcoterry,7,0
333517,"Paddy White",None,https://angel.co/paddy-white,http://www.linkedin.com/pub/paddy-white/0/435/567,2,0
333541,"Matthew Wiseman",https://twitter.com/mattwiseman,https://angel.co/matthew-wiseman,http://www.linkedin.com/in/matthewwiseman,65,0
333565,"Ashish Kumar",,https://angel.co/ashishk,http://www.linkedin.com/in/ashishk,67,2
333575,"Leonard Picardo",,https://angel.co/leonard-picardo,http://www.linkedin.com/pub/leonard-picardo/1/79b/889,105,4
333594,"Giovanni Donaldson",https://twitter.com/giodonaldson,https://angel.co/giodonaldson,http://www.linkedin.com/in/giovannidonaldson,39,1
333633,"Alper Barut",None,https://angel.co/alperbarut7,http://www.linkedin.com/pub/alper-barut/23/bb1/a29,5,1
333684,"Tim Spear",https://twitter.com/tim333,https://angel.co/tim333,http://www.linkedin.com/pub/tim-spear/15/181/549,8,0
333706,"Franco Tao",,https://angel.co/francotao,http://www.linkedin.com/pub/franco-tao/2/320/807,4,0
333739,"Ciro Spedaliere",None,https://angel.co/ciro-spedaliere,http://www.linkedin.com/in/cirospedaliere,40,3
333745,"Ronald Walker, LL.B., LL.M.",None,https://angel.co/ron-walker,http://www.linkedin.com/pub/ronald-walker-ll-b-ll-m/10/820/918,6,1
333783,"Barry Shevlin",None,https://angel.co/barry-shevlin,http://www.linkedin.com/in/barryshevlin,30,0
333883,"Oudi Antebi",None,https://angel.co/oudi-antebi,http://www.linkedin.com/in/antebi,106,4
333925,"Ramsey Chapin",https://twitter.com/ramseychapin,https://angel.co/ramseychapin,http://www.linkedin.com/in/ramseychapin,94,14
333948,"Maura Kautsky",,https://angel.co/maura-kautsky,http://www.linkedin.com/pub/maura-kautsky/12/91b/a6,10,0
333981,"St Clair Newbern IV",None,https://angel.co/st-clair-newbern-iv,http://www.linkedin.com/in/stclairnewbern4,19,2
334005,"Daniel Darling",https://twitter.com/DanielDarling,https://angel.co/danieldarling,http://www.linkedin.com/in/danieldarling,79,0
334019,"Ajay Madan",,https://angel.co/ajay-madan,http://www.linkedin.com/in/ajaymadan,10,2
334030,"Renee Park",http://www.twitter.com/reneehpark,https://angel.co/renee-park,http://www.linkedin.com/in/reneepark,134,0
334060,"Dennis Clark",None,https://angel.co/dennis-clark-2,None,61,0
334063,"Azuan Ahmad",,https://angel.co/azuan_ahmad,http://www.linkedin.com/in/azuanahmad,31,0
334072,"Noel Roberts",https://twitter.com/bizdudePB,https://angel.co/bizdudepb,http://www.linkedin.com/pub/noel-roberts/2/601/1b8,6,0
334076,"Gavin Appel",https://twitter.com/gavinappel,https://angel.co/gavinappel,http://www.linkedin.com/in/gavinappel,21,0
334088,"David Cory",,https://angel.co/dcory,http://www.linkedin.com/pub/david-w-cory-cpa/33/83a/2b8,55,5
334092,"Iain McDonald",None,https://angel.co/iain-mcdonald,http://www.linkedin.com/pub/iain-mcdonald/10/39a/37,11,0
334103,"Sergey Dovgopolyy",https://twitter.com/ChipShout,https://angel.co/sergey-dovgopolyy,http://www.linkedin.com/in/chipshout,26,1
334124,"Robin Haak",https://twitter.com/as_pnp,https://angel.co/robin-haak,http://de.linkedin.com/pub/robin-eric-haak/34/9a8/96b/,228,0
334131,"Jean-Pierre Manguian",None,https://angel.co/jean-pierre-manguian,http://www.linkedin.com/in/jeanpierremanguian,8,0
334132,"Coley Dale",None,https://angel.co/coley-dale,http://www.linkedin.com/pub/coley-dale/8/999/694,24,0
334248,"Greg Gudorf",None,https://angel.co/greg-gudorf,http://www.linkedin.com/in/greggudorf,60,0
334288,"Wesley Skorski",None,https://angel.co/wesley-skorski,http://www.linkedin.com/pub/wesley-skorski/0/91b/213,2,0
334291,"Matus Maar",None,https://angel.co/matus-maar,http://www.linkedin.com/in/matusmaar,51,2
334305,"Jeremy Shure",None,https://angel.co/jeremy-shure,http://www.linkedin.com/in/jeremyshure,128,1
334416,"John Kevan",None,https://angel.co/john-kevan,http://www.linkedin.com/in/johnkevan,4,0
334463,"Fred Mandato",None,https://angel.co/kirk-gellin,http://www.linkedin.com/pub/fred-mandato/21/77a/388,7,1
334519,"glen bailey",None,https://angel.co/glen-bailey,http://www.linkedin.com/pub/glen-bailey/1a/742/271,29,6
334553,"Eric Jet Sobel",None,https://angel.co/esobel,None,10,1
334617,"Andre Needham",,https://angel.co/andre-needham,,11,4
334681,"Joseph (JJ) Jacks",https://twitter.com/josephajacks,https://angel.co/joseph-jj-jacks,http://www.linkedin.com/in/josephjacks,71,0
334709,"Zaid Ayoub",https://twitter.com/zaidoon,https://angel.co/zaid-ayoub,http://www.linkedin.com/pub/zaid-ayoub/2/592/351,50,2
334754,"Johannes Solich",None,https://angel.co/johannes-solich-me-com,http://www.linkedin.com/in/johannessolich,9,1
334796,"Daniel Belov",None,https://angel.co/daniel-belov,http://www.linkedin.com/in/danbelov,11,1
334923,"Philipp R",,https://angel.co/re-phil,http://www.linkedin.com/in/philreich,47,1
335088,"Deep Singh",None,https://angel.co/deep-singh,http://www.linkedin.com/pub/deep-singh/15/314/bb2,20,1
335095,"Shanti Mohan",None,https://angel.co/shanti-mohan,None,5,0
335234,"Jason Saunders",None,https://angel.co/jason-saunders,None,9,0
335335,"Scott Dylan",https://twitter.com/scott_dylan,https://angel.co/scott_dylan,http://www.linkedin.com/in/scottdylan,164,0
335357,"Cristiana Francia",https://twitter.com/6cf,https://angel.co/cristiana-francia,http://www.linkedin.com/in/cristianafrancia,16,1
335388,"Ryan Fukushima",https://twitter.com/RyFukushima,https://angel.co/ryan-fukushima,http://www.linkedin.com/in/ryanfukushima,144,0
335414,"George W. Yi",,https://angel.co/george-w-yi,http://www.linkedin.com/pub/george-w-yi/76/558/4b6,3,0
335476,"Dan J Mustefa",https://twitter.com/azteknil,https://angel.co/danjmustefa,http://www.linkedin.com/pub/dan-j-mustefa/72/196/366,40,4
335477,"Abhinav Gupta",None,https://angel.co/abhinav-gupta,http://www.linkedin.com/pub/abhinav-gupta/3b/1aa/83b,9,0
335496,"Anthony M. Garcia",,https://angel.co/anthonygarcia,http://www.linkedin.com/in/anthonymgarcia,55,2
335605,"Pierluigi Crudele",,https://angel.co/pierluigi-crudele,http://www.linkedin.com/pub/pierluigi-crudele/25/48a/616,7,1
335611,"John Murphy",None,https://angel.co/john-74,None,1,0
335639,"Remco Marcelis",https://twitter.com/MarcelisRemco,https://angel.co/remco-marcelis,http://www.linkedin.com/in/remcomarcelis,53,2
335665,"Jim Sheehan",None,https://angel.co/jim-sheehan,http://www.linkedin.com/pub/jim-sheehan/0/763/817,20,1
335723,"Jerrod Engelberg",None,https://angel.co/jerrod-engelberg,http://www.linkedin.com/in/jerrodengelberg,59,0
335733,"Adam Hermida",,https://angel.co/adam-hermida,http://www.linkedin.com/pub/adam-hermida/24/a98/731,13,0
335762,"Brandon Kou",None,https://angel.co/brandon-kou,http://www.linkedin.com/pub/brandon-kou/a/2aa/384,26,2
335781,"Fawzi Shehabi",None,https://angel.co/fawzi-shehabi,None,5,0
335854,"Peter Kim",None,https://angel.co/peter-kim-2,None,4,0
335863,"John Racine",None,https://angel.co/john-racine-1,http://www.linkedin.com/in/jracine,14,1
335872,"Eric Miller",,https://angel.co/eric-miller-5,http://www.linkedin.com/pub/eric-miller/6/9ab/b12,24,5
335888,"GARY GORDON",None,https://angel.co/gary-gordon-1,http://www.linkedin.com/pub/gary-gordon/65/3b6/464,8,0
335941,"Mike Albanese",,https://angel.co/mike-albanese,http://www.linkedin.com/in/mikealbanese14,108,4
335945,"Holly Rooks Grenvicz",None,https://angel.co/holly-rooks-grenvicz,http://www.linkedin.com/in/hollygrenvicz,18,1
335947,"Ashwin Kumar RN",https://twitter.com/StratosInvest,https://angel.co/stratosinvest,None,9,0
336013,"Jonathan Garriss",None,https://angel.co/jg,http://www.linkedin.com/pub/jonathan-garriss/2/107/112,4,1
336158,"Justin Schmidt",,https://angel.co/justin-schmidt-1,http://www.linkedin.com/pub/justin-schmidt/6/453/946,56,1
336169,"Amit Mahadik",https://twitter.com/Amit_Mahadik,https://angel.co/amit-mahadik,http://www.linkedin.com/in/amahadik,27,1
336171,"Jonathan Burke",None,https://angel.co/jonathan-burke-37819,None,19,4
336175,"Jordan Toplitzky",https://twitter.com/jortop,https://angel.co/jortop,http://www.linkedin.com/in/jordantoplitzky,14,0
336232,"Eric Koh Chuan Koon",None,https://angel.co/erickoh,http://www.linkedin.com/in/erickohsg,33,0
336291,"Tetsuya "Terry" Hayashiguchi",,https://angel.co/terryguchi,http://www.linkedin.com/in/tetsuyahayashiguchi,64,8
336305,"Kooshiar Azimian",,https://angel.co/kooshi13,http://www.linkedin.com/pub/kooshiar-azimian/32/567/bab,28,0
336410,"Hugo Fdez.-Mardomingo",https://twitter.com/hugomardomingo,https://angel.co/hugo-fdez-mardomingo,http://www.linkedin.com/pub/hugo-fdez-mardomingo/13/310/a2,31,1
336468,"Dwight Cribb",https://twitter.com/Dwight_Cribb,https://angel.co/dwight_cribb,http://www.linkedin.com/in/dwightcribb,30,3
336518,"Pierre Paffenhoff",None,https://angel.co/pierre-paffenhoff,http://www.linkedin.com/pub/pierre-paffenhoff/8/266/bbb,59,1
336532,"Adam Fischman",https://twitter.com/adamfischman,https://angel.co/adam-fischman,http://www.linkedin.com/in/adamfischman,65,3
336587,"Nasir Jones",https://twitter.com/Nas,https://angel.co/nasir-jones,,516,30
336642,"Ulrike Adler Stevens",None,https://angel.co/ulrike-adler-stevens,http://www.linkedin.com/in/ulrikeadlerstevens,13,0
336660,"Mark Galloway",None,https://angel.co/mark-galloway,http://www.linkedin.com/pub/mark-galloway/1/a31/ba5,6,0
336690,"Jason Rodrigues",https://twitter.com/Jasonrodrigues,https://angel.co/jason-rodrigues,http://www.linkedin.com/in/jasonrodrigues,95,1
336728,"Kailash Swarna",None,https://angel.co/kailash-swarna,http://www.linkedin.com/in/kswarna,10,0
336745,"Matthew Strong",None,https://angel.co/matthew-strong,http://www.linkedin.com/pub/matthew-strong/74/480/556,8,0
336762,"Robert Dahl",None,https://angel.co/robert-dahl,http://www.linkedin.com/pub/robert-dahl/22/19a/7,16,2
336780,"Ronald Egas",None,https://angel.co/ronald-egas,http://www.linkedin.com/in/ronaldegas,12,0
336795,"Brian Flucht",,https://angel.co/brian-flucht,http://www.linkedin.com/pub/brian-flucht/0/11/a59,47,10
336825,"Edward Suh",https://twitter.com/edsuh,https://angel.co/edsuh,http://www.linkedin.com/in/edsuh,84,0
336829,"Rathin Yagnik",None,https://angel.co/rathin-yagnik,http://www.linkedin.com/pub/rathin-yagnik/0/427/914,34,1
336832,"David Beckemeyer",http://twitter.com/mrblog,https://angel.co/david-beckemeyer,http://www.linkedin.com/in/davidbeckemeyer,49,0
336842,"Simone Lotter",None,https://angel.co/simone-lotter,http://www.linkedin.com/pub/simone-lotter/43/535/290,8,0
336945,"Joe Rosenblum",None,https://angel.co/joe-rosenblum,http://www.linkedin.com/in/rosenblum,35,0
336951,"William Deane",None,https://angel.co/william-deane,http://www.linkedin.com/pub/william-deane/1/24/526,27,7
337039,"Madhusudan K",None,https://angel.co/madhusudan-k,http://www.linkedin.com/pub/madhusudan-k/14/220/8a3,7,1
337097,"James Burgess",,https://angel.co/jamesdburgess,http://www.linkedin.com/in/jamesdburgess,31,0
337250,"Kirill Gichunts",,https://angel.co/kirill-gichunts,,44,2
337267,"Alexandre Durrive",,https://angel.co/adurrive,http://www.linkedin.com/in/alexandredurrive,9,0
337299,"Gene Fojtik",,https://angel.co/gene-fojtik,http://www.linkedin.com/in/genefojtik,12,3
337319,"Ganesh Krishnan",None,https://angel.co/krishnan-ganesh,http://www.linkedin.com/in/ganeshk,111,8
337476,"Stuart Peterson",https://twitter.com/stuartpeterson2,https://angel.co/stuart-peterson,http://www.linkedin.com/pub/stuart-peterson/74/947/b72,161,16
337492,"Marcos Leal",,https://angel.co/marcosleal,http://www.linkedin.com/in/marcosleal,34,0
337535,"Chi-Fu Huang",https://twitter.com/HuangChifu,https://angel.co/huangchifu,None,16,0
337677,"Chris Bakotic",https://twitter.com/cjbakotic,https://angel.co/chris-bakotic,http://www.linkedin.com/in/cjbakotic,5,1
337690,"Rachelle Li",,https://angel.co/yuechen-rachelle-li,http://www.linkedin.com/pub/yuechen-rachelle-li/2b/448/1a5,29,0
337717,"Charlie Miller",,https://angel.co/charlierobmil,http://www.linkedin.com/profile/view?id=120635120&trk=nav_responsive_tab_profile,11,1
337727,"Art Ferreri",None,https://angel.co/art-ferreri,http://www.linkedin.com/pub/art-ferreri/2/a8/9b5,7,2
337732,"Matt Malloy",None,https://angel.co/matt-malloy,http://www.linkedin.com/pub/matt-malloy/0/32b/a1b,28,1
337734,"Kevin Joseph",https://twitter.com/KJspolitics,https://angel.co/kjspolitics,None,16,2
